Gene1,Gene2,Label
HSPB8,ANO1,0
CLIP4,NUPR2,0
PODXL2,KLF5,0
EDIL3,ATP1A2,0
TRIB1,EMP3,0
CKM,TRPC6,0
ADRA2A,CYTL1,0
C6orf27,RARRES2,0
GJB3,SCHIP1,0
SLFN12,SGCE,0
DGKG,C1orf64,0
SDC1,SLFN12,0
RHOF,ST6GALNAC4,0
SERPINF2,TSHZ2,0
GCOM1,UNC5B,0
LY75,ARMCX1,0
GALNT5,LRP4,0
GPLD1,HSD17B13,0
TRIM58,FAM162B,0
C2orf40,ADAM28,0
CAP2,ZBTB7C,0
MAMDC2,KIF20A,0
ZBTB7C,PLEKHA2,0
SPOCK3,CA14,0
PYGM,PIK3C2G,0
PAK3,DLX1,0
PDLIM7,MUC15,0
LPCAT2,VWA5A,0
TMEM139,BEND5,0
ITGA1,LRCH2,0
HOMER2,DLK2,0
ZNF750,MYOM1,0
PNMAL1,C16orf89,0
RNF157,RGS10,0
ASCL2,GPR109B,0
ACACB,GLIS3,0
PTGS1,CENPN,0
SOX8,DCAF12L2,0
DYNC1I1,ROBO2,0
ALDH2,D4S234E,0
CRABP2,BMPER,0
BNIPL,SPTBN2,0
MAP1B,CHRDL1,0
CHD5,SCN5A,0
TRPM2,NEFL,0
HUNK,S100B,0
KCNK3,SPAG5,0
BVES,DNAJB5,0
ID3,KLHL13,0
ALDH1A2,DPYSL3,0
ZDHHC11,NRG1,0
HPN,CELF2,0
KCTD14,IL33,0
PIPOX,SEMG2,0
AGMAT,KCNJ8,0
FOSB,SGCE,0
PCDHB2,PIK3C2G,0
PPAPDC3,C6orf27,0
DMKN,DNER,0
CBX2,NFATC2,0
GPR37,NUDT8,0
NTN1,CACNA2D3,0
SGCA,CD207,0
ALDH3A1,EYA4,0
SCGB2A1,INSM1,0
STARD4,ANK2,0
MMP11,TMEFF2,0
B3GNT3,CCDC69,0
RAB38,D4S234E,0
ZNF711,SLMAP,0
ITGA1,TUBB2A,0
MYOF,WNT2B,0
CCK,PCDH10,0
KRT6A,IQSEC3,0
KCNQ4,SLC4A4,0
ARL10,PAQR6,0
RHOB,LMO3,0
PDPN,MME,0
MMP16,GABRP,0
ZP3,SLITRK3,0
GATA5,HS3ST3A1,0
SCN2B,UNC5A,0
FAM124A,FAM19A2,0
TCEAL7,KCNB1,0
C1orf51,CDCA8,0
FHOD3,NAV2,0
SLC7A11,KCNG3,0
GJB3,HSPB7,0
SLC38A4,GTSE1,0
TRIP6,KITLG,0
FOXI1,FAM111B,0
ACSL4,LENG9,0
DCHS2,NTF3,0
CEACAM6,KIAA0408,0
CXCL13,SCHIP1,0
DOCK3,NEFL,0
SLC38A4,LARGE,0
CCDC80,SLC6A11,0
TP63,TWIST2,0
ADORA2B,ST6GAL2,0
MRAP2,C16orf59,0
ACTN2,CHST3,0
BCL2,FXYD6,0
A1BG,KRT17,0
MRAP2,CLIC3,0
TFCP2L1,MAMLD1,0
CYP27A1,ANP32E,0
KIAA1161,KRT7,0
EFEMP2,C1QTNF1,0
DLK2,SLC15A1,0
MYH6,HEPH,0
EFEMP2,SPG20,0
DUOXA1,NRG1,0
DLX1,GPX8,0
ACTA2,MTMR11,0
LYVE1,MYH3,0
ADAM28,ASS1,0
HIST1H2BG,CCDC68,0
EPCAM,SIM2,0
MYL9,PCDH9,0
PAGE4,TCAP,0
DCN,IL33,0
GPR39,C18orf45,0
SERPINF2,EMILIN3,0
TMEM132A,PTGS1,0
PPAPDC3,DUOX2,0
TTK,RIMS4,0
FERMT1,CCNJL,0
PNCK,NACAD,0
MBNL3,PAK7,0
PCSK2,FOXI1,0
POU2F3,ALDH2,0
SERPINF2,QSOX1,0
FAM111B,GRIN3A,0
TNIK,CDHR1,0
NLGN1,MRGPRF,0
FMN2,PCDHGA9,0
MYOF,SPTLC3,0
CHST3,C3orf54,0
AHR,TRPM2,0
PGM5,MUC15,0
C16orf59,ACTN2,0
HOXC6,USP2,0
CCDC110,APLN,0
KRT7,NCS1,0
GPRC5B,CLCA4,0
S100A14,CXCL1,0
ASF1B,DUOXA1,0
SNPH,ITGB3,0
OLFM4,SLFN12,0
KLK12,PTRF,0
PAGE4,CSRP1,0
BEX1,NHSL2,0
CHIT1,BCL11A,0
PLS3,KCNAB1,0
UNC5A,TFF3,0
PRICKLE2,PRKCB,0
TINAGL1,GPR133,0
AHR,CPXM1,0
HS3ST3A1,CXCL17,0
TRPC1,C12orf34,0
DNER,IQCA1,0
CHST11,CA14,0
PRTFDC1,SLC2A4,0
SYCE1L,CD200,0
TGFBR3,C19orf48,0
COL9A1,RIMKLA,0
GPM6A,PRAC,0
RAB17,C7orf46,0
DOK7,MATK,0
SLC6A11,C2orf88,0
BAIAP3,GPR109A,0
C5orf4,PLIN4,0
WFDC2,FXYD1,0
ANO1,TFF3,0
C15orf59,RAPGEFL1,0
RIMS3,CDKN2A,0
TMEM45B,MARCKSL1,0
MMP11,PRR7,0
APOBEC3D,LIX1,0
MUC15,PKIB,0
PPM1E,ASS1,0
LYVE1,C5orf34,0
RTN1,ZSCAN20,0
OLFM4,WNT10A,0
QRICH2,TUBB3,0
PTTG1,BEND4,0
GJB4,C11orf93,0
TMEM45B,C4A,0
TMEM47,UNC5C,0
NUPR2,C15orf59,0
KCNH8,ELAVL2,0
RHOB,MYBPC1,0
CD38,FOXP2,0
FBXO17,HR,0
SEMG1,CHGB,0
MECOM,CCBE1,0
TNIK,PCDHB9,0
PRPH2,HBB,0
CXCL9,PHYHIPL,0
ASPN,B3GAT1,0
KCNMA1,CHST3,0
C2orf88,FAM162B,0
LRRC4,RGS11,0
KRT16,PEG3,0
KRT13,SLC14A1,0
SRPX,TGM3,0
EFCAB1,HFE,0
KIAA0101,EVX1,0
PAQR6,CBS,0
VAV3,HES4,0
SCUBE3,CCDC85A,0
FOLR1,CYTL1,0
MAP1A,KLHL14,0
HES4,RAB34,0
C7orf46,C9orf140,0
PDGFC,NDRG2,0
PLN,FAM19A2,0
ACTC1,B3GALT2,0
TP63,LARGE,0
SLC26A6,PCDHB9,0
NAALAD2,CCL18,0
HIST1H2BG,SIX2,0
KIF2C,HEPH,0
CA14,SEMA3E,0
FAP,RASL11B,0
RSPO2,PALM2AKAP2,0
MASP1,C4orf19,0
PKIB,COL17A1,0
FAT2,IGF2,0
ASS1,ABO,0
TRIM36,BMPER,0
PGR,DNASE2B,0
C1orf190,PRC1,0
TRIM22,GPX8,0
DPT,PRR16,0
CLDN11,B4GALNT4,0
CPNE5,RASL11B,0
LIPG,OXER1,0
CLSTN2,CD200,0
KIFC1,ARHGEF38,0
SEMG1,TGM3,0
CAMK1G,SCARA5,0
ASCL2,TCEAL2,0
PAGE4,SLC7A4,0
RHBDL3,NUDT10,0
KCTD17,C1orf175,0
ADAMTS5,NAV2,0
GPR39,CCDC3,0
GPLD1,PTCHD2,0
PKMYT1,MYOZ1,0
CTNND2,FLNA,0
ARL10,PLA2G2A,0
HPX,COL17A1,0
MLC1,CPEB1,0
PPP1R1A,TMEM184A,0
IGF2BP2,ALDH3A1,0
ST6GAL2,PRKCA,0
TUBB4,SLC7A11,0
C14orf37,ASXL3,0
CRTAC1,PLP1,0
PLAC9,CKMT2,0
MASP1,PCP4L1,0
PRAC,ZNHIT2,0
CACHD1,TMEM100,0
WNT10A,KIT,0
ANO1,SLC18A2,0
FRMD3,BMP5,0
COL21A1,GRIA3,0
FAM83B,SLCO3A1,0
ABCC9,GPR109A,0
PHYHIP,IL17RE,0
CDCA5,TMEM106A,0
PLA1A,NLGN3,0
PRICKLE1,RAB3B,0
HEPH,NAALAD2,0
PMEPA1,PRR16,0
THBS4,CHGB,0
RBPMS2,SLC18A2,0
PRSS12,C1orf190,0
EPHA2,VIT,0
MKI67,NDRG4,0
DLK2,L3MBTL4,0
PLEKHA2,COL17A1,0
EVC2,KCNAB1,0
EVC2,CAMK1D,0
THBS4,FBXO2,0
GJB5,BEND4,0
SIM2,MAP1B,0
TRIP6,KRT15,0
DKK1,GPR75,0
BDKRB2,RASL10B,0
TNS1,CENPF,0
PCDH7,EYA1,0
PNMAL1,SCN7A,0
PLAC9,TMEM132C,0
IP6K3,HS3ST4,0
PPP1R1A,SLC4A4,0
PHYHIP,SEMA5A,0
KATNAL1,RIMS4,0
HMMR,CHST9,0
NTF4,TRPC4,0
FOXA1,CCDC64,0
AHR,ADRA2B,0
SYT9,AMACR,0
KRT17,NHSL2,0
KRT14,HAGHL,0
ZBTB7C,SRCIN1,0
TIMP3,FFAR2,0
RBP1,ENO2,0
STXBP5L,TRPC1,0
NUDT10,ZNHIT2,0
PMP2,LY6K,0
KRT17,TSHZ2,0
SLC34A2,CDCA3,0
RHOF,SEMA6D,0
SDPR,CCDC60,0
MMP16,CGREF1,0
ZNF486,CLCA2,0
CCL21,C5orf4,0
EMILIN3,PAQR6,0
STEAP1,LRAT,0
PRSS21,GPRASP1,0
CLEC3B,ATG9B,0
CHD5,DNAJC15,0
P2RX5,MBNL3,0
PCDH20,KITLG,0
FOXF1,DUOX2,0
PLA1A,CEND1,0
UBE2C,CCDC68,0
EPHA2,D4S234E,0
KIFC1,PDE6B,0
PTPRT,PDE4A,0
CFD,SCUBE3,0
KIAA1244,MAOB,0
C3orf70,ANXA6,0
KCNIP3,DCAF12L2,0
SLC6A11,CYP4B1,0
BIK,ALDH1A2,0
KCNE3,CLDN8,0
NCAPH,ARHGEF38,0
PRKG2,FILIP1L,0
GJB5,NCRNA00087,0
S100B,FXYD6,0
TRIP13,ID3,0
TGFBR3,UHRF1,0
TACC1,CAMK1D,0
SLC8A2,KRT6A,0
CCND2,MYLK,0
APOE,KCNC2,0
CCDC108,MSH5,0
ANXA2,CRTAC1,0
C20orf194,TRIB1,0
RBM38,PLCL1,0
C16orf45,TFF3,0
AFAP1L2,ACOX2,0
RNF112,SPON2,0
DBNDD2,KIFC1,0
IFI27L2,HPX,0
EFS,CRABP2,0
TNFRSF10D,TGM3,0
TUBB2A,MRVI1,0
TNS1,CCDC40,0
BDKRB2,TSPAN1,0
CCDC80,PLP2,0
GPM6A,CXorf57,0
FLRT3,RGNEF,0
ERN2,METTL7A,0
MYOM1,MCC,0
POPDC2,PLSCR4,0
TMEM178,VSTM2L,0
FHOD3,LCA5,0
PLA2G4A,ASAM,0
AHR,P2RX2,0
OSTalpha,GNAZ,0
PGAP1,KATNAL1,0
COL9A1,UBE2QL1,0
ENTPD3,TFF3,0
TPM1,C18orf45,0
NTN4,CEP55,0
PRSS21,COLEC12,0
ALDH2,ZNF516,0
PPYR1,SYCE1L,0
LFNG,TMEM40,0
SLC38A5,GNAZ,0
CYP4B1,HSF4,0
HSPB8,NDRG4,0
GAL,SV2A,0
RCAN2,ITGB1BP2,0
GSTM1,CXCL9,0
RARRES1,CACNA2D3,0
CXCR2,CLIC3,0
USP2,VSTM2L,0
CXCR2,PTGS1,0
C6orf174,C17orf93,0
MLC1,S100A8,0
BUB1,MRVI1,0
CHST11,CCDC89,0
SOX7,GPX2,0
CTTNBP2,KITLG,0
HR,ZNF154,0
RGS9,DENND2C,0
KRT23,PGAP1,0
CCDC80,ADRA2B,0
TDRD1,LIMS2,0
SSPN,SPON2,0
VSTM2L,TRPC1,0
LGALS3BP,DBC1,0
OSTalpha,MYH11,0
FAM167A,CHST3,0
SCARA5,CXCL9,0
COL2A1,C11orf70,0
CCDC80,LONRF3,0
TNS4,GNAZ,0
PDE3B,KIAA1161,0
ERBB4,PABPC4L,0
MYOM1,SLC18A2,0
MAML2,CRIP3,0
GJB4,VGLL1,0
FRMD3,FMN2,0
RNF157,SIX2,0
SH3BGR,SLC24A3,0
DZIP1,SPTBN2,0
RBP1,MME,0
HLF,GFRA3,0
PRSS12,MYOF,0
TMEM132A,GRIA3,0
GNG11,INPP5D,0
GFRA3,ASPHD1,0
BNC2,PTP4A3,0
GSTM3,COL17A1,0
C5orf4,KIAA1324,0
HES6,SLC2A4,0
TMEFF2,GRIN3A,0
IQGAP3,ALDH3B2,0
DGKG,RHPN1,0
GGT6,C12orf75,0
BNC2,PPP1R12B,0
ASPHD1,GPR160,0
COL23A1,FAM107A,0
NTN4,GCNT4,0
CHI3L1,SAMD5,0
FGF2,SLC2A9,0
SLFN13,S1PR5,0
ITGB8,C18orf45,0
BMP2,MST4,0
EFHD1,PAQR5,0
DUSP2,PHYHD1,0
RIMS3,NDP,0
CHRFAM7A,B3GALT2,0
KCNQ4,GSTM1,0
CBS,TK1,0
PTPRT,COL23A1,0
FAM124A,C12orf75,0
HUNK,PPARGC1B,0
GPM6A,NLGN3,0
AMPH,HECW1,0
SLC8A1,PABPC4L,0
EDN3,APOBEC3G,0
TWIST1,C17orf93,0
STXBP5L,CDHR1,0
IL6ST,TPM2,0
CFC1B,PALLD,0
GLIS3,UNC5C,0
C10orf72,KCNQ5,0
NYNRIN,SLC4A4,0
MSH5,CHST9,0
PALM2AKAP2,RNF180,0
LGI3,KCNAB1,0
DSC3,AGMAT,0
TINAGL1,PLIN4,0
FABP5,VGLL1,0
QPRT,FAT3,0
WNT2,SCARA5,0
KRT17,SGCE,0
KRT17,FAM176A,0
SEMG2,FBXL2,0
CLDN11,FERMT1,0
GJA1,CRTAC1,0
HIF3A,NRK,0
TGFB3,TIMP4,0
POU2F3,SNPH,0
LIPG,UNC5A,0
FMN2,PADI2,0
HAPLN2,GPR160,0
CFD,NRG1,0
ANO7,C1orf106,0
CLCA4,PNMA2,0
RBPMS2,NEXN,0
CTTNBP2,WNT2B,0
GDF15,PAK7,0
EPB41L3,MUC15,0
TRIM6,HOXD13,0
SLC39A2,ELAVL2,0
DHDPSL,MUC4,0
FAM111B,KCNC2,0
TRHDE,ELAVL2,0
THSD7B,ACSS3,0
CD40,PALLD,0
PRAC,NTRK3,0
ACTA2,SEMG2,0
PLBD1,PLAG1,0
PRKG1,OR51E1,0
SCARA5,QPRT,0
CASKIN1,WFDC2,0
C3orf70,FAM92A1,0
COL4A6,KLF8,0
SPEG,PCDHB9,0
APOBEC3D,B4GALNT4,0
DPYSL3,SLC7A4,0
PDE4A,RARRES2,0
CA3,CHGB,0
RHOB,POU2AF1,0
C14orf37,TMEM184A,0
ARHGAP22,ABCG2,0
TMEM37,CCNA2,0
C7orf51,HFE,0
MGC29506,FGFRL1,0
SPATA18,IQCA1,0
LGR6,CDCA3,0
SGK1,QPRT,0
LIPG,GNAO1,0
YPEL1,LRP1B,0
NAGS,NAALAD2,0
CES1,KRT5,0
KLK2,MCOLN2,0
SLIT3,RHPN1,0
CXCL10,PHYHD1,0
S100B,VGLL1,0
RARG,NDRG2,0
RBPMS2,TCAP,0
CCDC110,OR51E2,0
CXCL1,CPNE6,0
PTPRZ1,PCDHB9,0
ATP2B4,IQSEC3,0
CEACAM6,C4orf49,0
IFI27L2,IQGAP3,0
VAV3,LPP,0
PTPLA,D4S234E,0
TNNC1,CXCL1,0
NMUR1,GFRA2,0
TBX5,PALM2AKAP2,0
FLNA,GPR133,0
FRMD3,C1orf116,0
FREM2,FOXQ1,0
PDLIM1,CYP4B1,0
ARL4D,NEGR1,0
DEFB132,TOP2A,0
TGFB3,STEAP4,0
SLC45A2,NDRG2,0
AHR,ACE,0
SEMA3A,CHGB,0
SDPR,EVX1,0
KNDC1,COL10A1,0
SLC2A9,SELE,0
SLC8A2,RRAS,0
ALDH1A2,ZYG11A,0
BEND4,TSPAN18,0
KRT13,IL1RN,0
KLK3,GNAL,0
FGF2,MSLN,0
PLLP,RAC3,0
BVES,TMC5,0
ZNF750,TRIM29,0
ACE,PRSS12,0
PRODH,MUC15,0
FST,COPZ2,0
FEV,SCRN1,0
DUSP4,C2orf88,0
C4orf19,COL17A1,0
C1orf64,ISM2,0
CHST15,CHIT1,0
TGM1,MUC15,0
GPR160,NCAM1,0
COL10A1,DAAM2,0
ACSM1,PDE7B,0
SLCO3A1,CASQ1,0
GPM6B,CCDC40,0
GEFT,C18orf34,0
SLC45A3,QSOX1,0
GNAO1,EMX2,0
CCDC68,CXCL17,0
GSTA1,COPZ2,0
NUDT8,MAMDC2,0
DUSP19,S100A16,0
AMOT,C1orf106,0
CPNE5,POU2F2,0
CKM,FADS2,0
LRRC17,VTCN1,0
SNPH,MARVELD1,0
HUNK,G0S2,0
KIFC1,C11orf93,0
HOXA7,KLF5,0
PRICKLE1,TRPC4,0
SH3PXD2B,FBXL22,0
CYP27A1,TIMP3,0
MEX3A,SLC38A5,0
RHOB,PDE5A,0
FGF2,YJEFN3,0
AHR,PPAPDC3,0
AFAP1L2,SCRN1,0
STX19,COL27A1,0
KANK2,PRICKLE2,0
B4GALNT4,RIMS4,0
RNF165,MRVI1,0
SCNN1A,CDKN2A,0
SLCO3A1,SNCG,0
SLC22A3,MPP2,0
PLEKHG3,CSTA,0
PALM2AKAP2,ADCY5,0
STOM,YJEFN3,0
S100A14,LDB3,0
GJB4,ANXA6,0
SPATA18,TACC1,0
PPP2R2B,NLGN1,0
FADS2,PRKCA,0
CAMK1G,PITPNM3,0
AGMAT,THSD7B,0
TGM1,CLIP3,0
NCAPH,HAAO,0
SNCG,TMEM132C,0
OLFM4,CD207,0
COL10A1,SCN5A,0
TG,FHOD3,0
SCNN1B,EFHC2,0
TLR2,LRFN5,0
SSPN,ABCG2,0
PRODH,SLC34A2,0
RBPMS2,ARHGEF38,0
STOM,SDPR,0
TUBA4A,LAMB3,0
ABCC3,BEX1,0
GJB3,KCNAB1,0
PRSS21,HSPB8,0
CLIP4,SLC15A1,0
GALNT6,TMEM106A,0
CTHRC1,NHSL2,0
ATAD3C,GSTP1,0
FST,FAM92A1,0
AKR1B1,WDR62,0
OTX1,CHGB,0
STEAP1,AVPI1,0
DEFB1,CXCL1,0
NEURL3,SRCIN1,0
PRICKLE1,DDR2,0
PLS3,RIMS4,0
HOXB2,FLRT3,0
CLDN11,MRVI1,0
ASPN,PGF,0
CXCL6,ITGA1,0
KIF2C,ST5,0
PRR7,ANO1,0
ABCC3,PTPRT,0
VWCE,MME,0
SAMD12,ITGA8,0
CPA6,KIAA1614,0
SOX15,MEX3A,0
CCL21,GNAZ,0
ADM2,CCDC64,0
NTRK2,PNMAL2,0
KRT13,FHL2,0
ISL1,GDF15,0
C1orf51,BICD1,0
SLC47A1,GPX8,0
LRMP,CLDN8,0
PTGS1,PPP2R2B,0
CABP4,NOS1,0
APOBEC3C,PAQR8,0
ZP3,C4orf49,0
LRRC4,SCRN1,0
PITPNM3,SLC16A4,0
DUOX1,C6orf174,0
CCDC80,SCN7A,0
HOMER2,C16orf59,0
OLFM4,TACC1,0
PRKCB,C3orf54,0
TGFB3,WISP2,0
KCNE3,HPSE2,0
IL1RN,EVX1,0
SEMA3D,NR4A3,0
MARCKSL1,C17orf93,0
FUT3,KCNJ5,0
LYPD6B,PPM1L,0
KATNAL1,NDRG4,0
F10,BICD1,0
BAIAP3,TBX1,0
DBC1,ESRP2,0
C6orf27,NLGN1,0
PDGFD,PKIB,0
HOMER2,C13orf38,0
LASS1,NTF4,0
GPR126,ODZ3,0
RGS7BP,TMEM158,0
JPH2,CITED1,0
KY,PIK3C2G,0
TMEM108,VTCN1,0
SLC27A2,COPZ2,0
SLC2A4,SORCS2,0
HSPB1,NTF3,0
CAMK1G,C5orf4,0
C1orf64,PRDM8,0
SCN5A,S100A14,0
KLF5,OR51E1,0
CTTNBP2,SLC8A1,0
HBA1,NEFH,0
LRMP,PGAP1,0
FADS2,KITLG,0
CACHD1,PDE5A,0
MYRIP,PRKCB,0
GALNT7,LRRC26,0
EFNB1,SOSTDC1,0
RARRES1,FAT2,0
STOX2,PPAPDC3,0
SLC45A2,ZFPM2,0
SCN2B,CYTL1,0
KCNMB1,STOX2,0
DZIP1,EYA1,0
CAPN6,RGS11,0
ADM2,COLEC12,0
ABCC9,LRRC56,0
SCGB1A1,PDE6B,0
TNNC1,SPTLC3,0
DNASE2B,SP6,0
GABRB3,STEAP4,0
CTNND2,ADRA2B,0
MASP1,CLCA2,0
B3GALT2,LENG9,0
P2RX5,QRICH2,0
MESP1,OR51E2,0
CCND2,SP5,0
RNF180,BDNF,0
TUBB2A,TK1,0
TWIST1,CGREF1,0
DST,MYH6,0
STEAP2,CELF2,0
TMEM108,TPM1,0
KCTD14,RBMS3,0
ANO7,CBX2,0
LRRC4,ASPHD1,0
MYLK,C4orf49,0
SBK1,PCDH7,0
LRCH2,LAMB3,0
SPATA6,TMEM158,0
FERMT1,PAQR7,0
MPZL2,B3GNT8,0
MCF2,HRNBP3,0
ACOX2,NFATC2,0
RBP1,PNCK,0
GLIS3,IGF2BP2,0
C9orf125,PARM1,0
NEFH,SSTR2,0
CPA6,FADS1,0
ABCC9,APOF,0
KLK4,GSTA1,0
UCHL1,FLJ10357,0
DTNA,KITLG,0
SIM2,PIK3R1,0
NMUR1,PDE2A,0
ST6GALNAC2,NCCRP1,0
ATOH8,REEP2,0
CYTL1,B3GNT9,0
UNC5B,SLC7A4,0
MYOT,SERPINA11,0
TMSB15A,IQCA1,0
PYGM,GCNT1,0
THBS4,HRNBP3,0
TMEM154,F5,0
C4orf19,DUOX2,0
EFEMP2,SPTLC3,0
ETS2,STIL,0
MS4A8B,LRAT,0
TMEM132A,SOX15,0
SSTR1,GPR124,0
CXCL9,COLEC12,0
FASN,VIT,0
KRT17,C3orf70,0
MAMLD1,DTNA,0
CCDC69,LMOD1,0
MPP6,RPL36A,0
KCNE3,PTGS1,0
DPT,CDK18,0
PAK7,VIT,0
KCNMB1,ZDHHC15,0
AFAP1L2,B3GAT1,0
MGC29506,NCRNA00087,0
RNF152,DNAJB5,0
KLK4,PHYHIPL,0
ARMCX1,KCNJ15,0
S100A9,TMEM106A,0
NLGN3,METTL7A,0
SLC45A3,PCDH9,0
AOX1,SGCE,0
ATAD3C,FHIT,0
PHYHD1,LARGE,0
P2RX2,HJURP,0
HLF,ENPP6,0
ID4,SORCS2,0
BRSK2,ASB2,0
PLLP,ANGPTL1,0
CREB3L4,KY,0
NRG2,LSAMP,0
TSPAN1,SLC14A1,0
PTPLA,MAMDC2,0
EFHD1,PRDM8,0
PSCA,ITGBL1,0
LRP1B,ZBTB7C,0
ANO5,OR51E2,0
ANXA6,C2orf72,0
BUB1,ABCC8,0
RRM2,BMP5,0
C12orf34,SLC38A5,0
DZIP1,PLK1,0
GPM6B,KRT7,0
CLIP3,HES4,0
PHYHIPL,KLF8,0
CFC1B,KNDC1,0
MRGPRF,ODZ3,0
DZIP1,CNTN1,0
P2RY2,EPHB1,0
APLN,CDKN2A,0
LGI3,CST2,0
F12,KCNG1,0
THBS4,PDE6B,0
PLEKHH2,APBA2,0
ATP1B1,C18orf45,0
KIF2C,B3GAT1,0
PCDHB2,TSPAN1,0
FAM189A1,EDA2R,0
SORBS1,S100A2,0
SGCE,CCBE1,0
GSTM2,CCDC78,0
PTGER3,PAQR7,0
WNT2B,PPM1L,0
CRABP2,PLIN4,0
LRRC56,GPX3,0
KCNQ4,SLPI,0
RNF152,PTPLA,0
DNAJB4,OGN,0
SIK1,COL2A1,0
CHP2,ANO1,0
C20orf194,CABP4,0
RAB9B,THSD7B,0
ST6GAL2,CRABP2,0
HSPB6,FOLR1,0
DUOXA1,STEAP4,0
KIAA1244,TMEM40,0
RAB9B,MESP1,0
FGF2,SEC23A,0
COMP,MS4A8B,0
CXCL11,RAB34,0
SPOCK3,DDR2,0
ACSM1,ODZ3,0
KLK4,TK1,0
CCND2,CXorf57,0
MAP1B,D4S234E,0
KCNK3,PADI2,0
TRPC4,ABCG2,0
MECOM,SNAP47,0
PTTG1,ABCG2,0
SGK1,FCER1A,0
FGF2,TRIB1,0
DGKG,SLC45A3,0
ABCC9,SEMA5A,0
PNMT,PEG3,0
TG,PDE3B,0
CA11,CCDC68,0
STARD4,SLC18A2,0
EFCAB1,PRDM5,0
EDNRA,WFDC2,0
PGAP1,COL23A1,0
CXCL9,MST4,0
CASKIN1,TDRD6,0
EFNB1,PDE3B,0
IRAK3,SRPX,0
CLCA4,NR4A3,0
HUNK,ASAM,0
GPX2,ARHGAP22,0
MAPK8IP2,PTGES,0
NCAPH,C14orf159,0
LRRC26,NDRG4,0
OSTalpha,SOX2,0
PLAG1,RGS7BP,0
FGF7,FZD8,0
PNMT,RHOB,0
GTSE1,LPHN3,0
MEIS1,C2orf72,0
MYOT,RHPN1,0
FAM111B,COL23A1,0
SSTR1,SLC27A2,0
LCN2,E2F5,0
C1orf51,C18orf45,0
CDH23,HSD17B13,0
ACTC1,MPP2,0
GALNT6,RARRES2,0
LRCH2,SLFN12,0
KRT14,ALDH3A1,0
PHYHD1,EMX2,0
B4GALNT1,PLEKHA2,0
DDIT4L,TNIK,0
CLIP4,CGREF1,0
SCARA5,GPR133,0
PIP5K1B,DPT,0
CYP4F22,CAMK2N2,0
CPEB1,PI16,0
ASPM,MYBPC1,0
IP6K3,VWCE,0
STAC2,SLC18A2,0
FLRT3,TRPC6,0
CACHD1,RAP1GAP,0
TG,C2CD4C,0
AKR1B1,CLIC6,0
EFEMP1,HOXC4,0
NRG2,PGF,0
TMEM40,DMD,0
PLA1A,IRX4,0
PIP,COL4A6,0
DUSP15,RBPMS2,0
QRICH2,CEP55,0
ERN2,MAOB,0
MYRIP,PLCL1,0
TRPC6,SCARA5,0
SLC27A2,SIK1,0
PRODH,RASL10B,0
C16orf45,PPP2R2B,0
PAGE4,C5orf4,0
OLFM4,HSD11B1,0
ATP1A2,HAGHL,0
AK5,RNF112,0
TGFB3,SERPINA11,0
ASXL3,EPHA10,0
GDF15,NCCRP1,0
C3orf70,TMPRSS4,0
AK5,UBXN10,0
HUNK,TINAGL1,0
GPR87,HRH2,0
ROR2,GRIN3A,0
BIRC5,TSLP,0
PLLP,RBPMS2,0
TRPC6,PRICKLE2,0
PTGS2,C4orf31,0
KCNG3,KIF2C,0
GPR98,CEL,0
PITPNM3,BRSK2,0
RBPMS2,SEMA6D,0
PIP5K1B,DIXDC1,0
NTN1,MTMR11,0
HS3ST4,EPHA10,0
VIT,PNMAL2,0
CELSR3,EFCAB4A,0
ELL3,SVIL,0
ACSL4,C19orf48,0
CORO2B,CDCA5,0
GJA1,OGN,0
SERPINB5,SPON2,0
MFSD2A,LSAMP,0
CHDH,SCUBE1,0
PNMAL1,GLDN,0
APOBEC3D,SCGB1A1,0
CCDC89,RND3,0
TMTC4,KRT6A,0
CST2,PLP2,0
GPLD1,CAMKK2,0
B3GNT3,EPB41L3,0
BVES,SCNN1D,0
DPYSL3,BMP2,0
NRG2,PDE6B,0
MPP6,ITGA8,0
ACOX2,CACNA2D3,0
VWA5A,FAM92A1,0
COL21A1,PLAG1,0
TWIST1,KIF4A,0
EFNB1,ZFPM2,0
NTN4,GGT6,0
C1orf64,CPAMD8,0
EHD2,SGCE,0
TBX1,VAV3,0
SLFN13,FUT2,0
NEURL3,PPP1R12B,0
TMEM132A,MARVELD1,0
SLC38A4,PCDH9,0
PITPNM3,SYCE1L,0
COL13A1,CDC42EP3,0
C14orf37,SDK1,0
APOE,SLFN13,0
TUBB4,CCBE1,0
CDO1,TGFB1I1,0
LRRIQ1,SCN7A,0
EPHA2,HRNBP3,0
PLAG1,UBE2C,0
ST6GALNAC4,NAV2,0
AMPH,COL17A1,0
C2orf88,C11orf93,0
VTCN1,TMEM106A,0
SLIT3,SLC7A4,0
C6orf27,RARG,0
SCUBE1,ACTA1,0
CA3,COL9A2,0
KRT19,HIF3A,0
PCYT1B,RND2,0
PRSS16,ZNF711,0
HOXD10,ACTA1,0
GLDN,FCER1A,0
FHL5,MAPK8IP2,0
CCNJL,GCNT1,0
DOCK3,RBPMS2,0
ARMCX1,STARD8,0
SMIM10,DNAJC15,0
SPEG,PLS3,0
GNAO1,CRIP3,0
SLC15A1,ANP32E,0
ADRB1,KIF20A,0
PGM5,STK33,0
